Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1991","1991","7021","Annual value","USD","1025.1","A","Official figure"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1992","1992","7021","Annual value","USD","736.8","A","Official figure"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1993","1993","7021","Annual value","USD","1145.6","A","Official figure"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1994","1994","7021","Annual value","USD","1712.2","A","Official figure"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1995","1995","7021","Annual value","USD","1195.7","A","Official figure"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1996","1996","7021","Annual value","USD","1052.1","A","Official figure"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1997","1997","7021","Annual value","USD","1138.9","A","Official figure"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1998","1998","7021","Annual value","USD","964.2","A","Official figure"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1999","1999","7021","Annual value","USD","928.8","A","Official figure"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2000","2000","7021","Annual value","USD","824.2","A","Official figure"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2001","2001","7021","Annual value","USD","963.2","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2002","2002","7021","Annual value","USD","1120.6","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2003","2003","7021","Annual value","USD","997.2","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2004","2004","7021","Annual value","USD","852","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2005","2005","7021","Annual value","USD","977.6","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2006","2006","7021","Annual value","USD","1096.2","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2007","2007","7021","Annual value","USD","1021.9","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2008","2008","7021","Annual value","USD","1661.6","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2009","2009","7021","Annual value","USD","706.9","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2010","2010","7021","Annual value","USD","1032.5","A","Official figure"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2011","2011","7021","Annual value","USD","1058.3","A","Official figure"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2012","2012","7021","Annual value","USD","435.6","A","Official figure"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2013","2013","7021","Annual value","USD","431.8","A","Official figure"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2014","2014","7021","Annual value","USD","436.8","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2015","2015","7021","Annual value","USD","303.1","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2016","2016","7021","Annual value","USD","189.1","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2017","2017","7021","Annual value","USD","139.8","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2018","2018","7021","Annual value","USD","147","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2019","2019","7021","Annual value","USD","156.5","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2020","2020","7021","Annual value","USD","138.9","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2021","2021","7021","Annual value","USD","122.7","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2022","2022","7021","Annual value","USD","136.1","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","566","Nigeria","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2023","2023","7021","Annual value","USD","89.1","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","591","Panama","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2004","2004","7021","Annual value","USD","2271","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","591","Panama","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2005","2005","7021","Annual value","USD","2307","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","591","Panama","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2006","2006","7021","Annual value","USD","2387.6","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","591","Panama","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2007","2007","7021","Annual value","USD","2705.8","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","591","Panama","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2008","2008","7021","Annual value","USD","3108","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","591","Panama","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2009","2009","7021","Annual value","USD","3248","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","591","Panama","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2010","2010","7021","Annual value","USD","3522.6","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","591","Panama","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2011","2011","7021","Annual value","USD","3731.7","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","591","Panama","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2012","2012","7021","Annual value","USD","3634.9","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","591","Panama","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2013","2013","7021","Annual value","USD","3675.8","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","591","Panama","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2014","2014","7021","Annual value","USD","3743.9","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","591","Panama","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2015","2015","7021","Annual value","USD","3747","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","591","Panama","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2016","2016","7021","Annual value","USD","3772.9","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","591","Panama","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2017","2017","7021","Annual value","USD","3757.3","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","591","Panama","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2018","2018","7021","Annual value","USD","3799","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","591","Panama","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2019","2019","7021","Annual value","USD","3920.8","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","591","Panama","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2020","2020","7021","Annual value","USD","4034.2","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","591","Panama","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2021","2021","7021","Annual value","USD","4230.2","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","591","Panama","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2022","2022","7021","Annual value","USD","4664.3","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","591","Panama","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2023","2023","7021","Annual value","USD","4563.2","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1991","1991","7021","Annual value","USD","660.2","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1992","1992","7021","Annual value","USD","561.9","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1993","1993","7021","Annual value","USD","704.1","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1994","1994","7021","Annual value","USD","1052.4","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1995","1995","7021","Annual value","USD","1042.9","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1996","1996","7021","Annual value","USD","843.8","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1997","1997","7021","Annual value","USD","840.8","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1998","1998","7021","Annual value","USD","1000","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1999","1999","7021","Annual value","USD","759.6","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2000","2000","7021","Annual value","USD","573.1","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2001","2001","7021","Annual value","USD","570.3","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2002","2002","7021","Annual value","USD","944.1","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2003","2003","7021","Annual value","USD","1170.1","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2004","2004","7021","Annual value","USD","1007.9","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2005","2005","7021","Annual value","USD","1137.8","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2006","2006","7021","Annual value","USD","1114.8","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2007","2007","7021","Annual value","USD","1611.2","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2008","2008","7021","Annual value","USD","1973","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2009","2009","7021","Annual value","USD","1504.2","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2010","2010","7021","Annual value","USD","2208.8","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2011","2011","7021","Annual value","USD","2207.6","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2012","2012","7021","Annual value","USD","1819.8","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2013","2013","7021","Annual value","USD","1850.6","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2014","2014","7021","Annual value","USD","2264.5","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2015","2015","7021","Annual value","USD","2308.1","A","Official figure"
"PP","Producer Prices","604","Peru","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2016","2016","7021","Annual value","USD","2352.5","A","Official figure"
